,City,Id,Type,X,Y,Fencing,Lighting,Accessible for disabled,Parking,Status,Competitions,Year of building
228,אילת,147P1106363,Swimming pool,195923.0,385505.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
229,אילת,147P1106374,Swimming pool,195759.0,385387.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
230,אילת,147P1106435,Swimming pool,195828.0,385349.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
231,אילת,147A1106353,Fitness,195949.0,385480.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2005
232,אילת,147A1106341,Fitness,196163.0,384842.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2008
233,אילת,147R1303466,Other,195289.0,384723.0,Yes,Yes,Yes,Yes,Active and in need of renovation,National,1995
234,אילת,147F1103808,Football field,196228.0,385391.0,Yes,Yes,Yes,Yes,Active and in need of renovation,National,1995
235,אילת,147R1101487,Other,212374.0,387307.0,Yes,Yes,Yes,Yes,Normal and active,National,0
236,אילת,147P1106350,Swimming pool,196016.0,385274.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
237,אילת,147P1106382,Swimming pool,195849.0,385169.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
238,אילת,147P1106395,Swimming pool,196173.0,385161.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
239,אילת,147P1106399,Swimming pool,195745.0,385201.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
240,אילת,147P1106368,Swimming pool,195372.0,384773.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
241,אילת,147T1106389,Tennis court,195926.0,385202.0,Yes,Yes,Yes,Yes,Normal and active,National,0
242,אילת,147A1106386,Fitness,195896.0,385187.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2000
243,אילת,147A1106402,Fitness,195711.0,385258.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2005
244,אילת,147S1103031,Sand court,196085.0,384583.0,No,No,Yes,Yes,Normal and active,National,2005
245,אילת,147S1103047,Sand court,195248.0,384711.0,No,No,Yes,Yes,Normal and active,National,2009
246,אילת,147R1105123,Other,192968.0,384302.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
247,אילת,147P1106429,Swimming pool,195740.0,384898.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
248,אילת,147G1101663,Fitness,194120.0,385957.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1965
249,אילת,147R1105112,Other,194120.0,385957.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,0
250,אילת,147R1107349,Other,194316.0,385840.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1998
251,אילת,147P1106377,Swimming pool,195328.0,385509.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
252,אילת,147P1106422,Swimming pool,195256.0,385542.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
253,אילת,147P1106369,Swimming pool,195294.0,385417.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
254,אילת,147P1106391,Swimming pool,195277.0,385389.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
255,אילת,147R1101453,Other,196307.0,384491.0,Yes,Yes,Yes,Yes,Normal and active,National,0
256,אילת,147T1107261,Tennis court,195073.0,385124.0,Yes,Yes,Yes,Yes,Normal and active,National,0
257,אילת,147G1101615,Fitness,194755.0,386180.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1980
258,אילת,147S1106525,Sand court,196411.0,384415.0,Yes,Yes,Yes,Yes,Normal and active,National,2009
259,אילת,147R1103280,Other,194025.0,386259.0,Yes,No,No,Yes,Normal and active,Not used for official competitions,2007
260,אילת,147P1106403,Swimming pool,194121.0,386411.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
261,אילת,147P1106380,Swimming pool,195566.0,385057.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
262,אילת,147R1105150,Other,194771.0,385641.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1999
263,אילת,147G1101620,Fitness,195059.0,386214.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1973
264,אילת,147R1105113,Other,195059.0,386214.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
265,אילת,147R1107355,Other,195065.0,386172.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2005
266,אילת,147A2107642,Fitness,195070.0,386247.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2008
267,אילת,147P1106371,Swimming pool,196269.0,384559.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
268,אילת,147P1106387,Swimming pool,195901.0,384747.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
269,אילת,147P1106394,Swimming pool,196433.0,384529.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
270,אילת,147P1106432,Swimming pool,196219.0,384695.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
271,אילת,147G3101585,Fitness,194778.0,385103.0,No,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1970
272,אילת,147G1101531,Fitness,194082.0,385401.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1972
273,אילת,147R1105135,Other,193323.0,385921.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2000
274,אילת,147R1103277,Other,195050.0,385923.0,Yes,No,No,Yes,Active and in need of renovation,Not used for official competitions,0
275,אילת,147E1103123,Petanque field,192236.0,380645.0,Yes,Yes,Yes,Yes,Normal and active,National,2008
276,אילת,147A2107643,Fitness,196383.0,384526.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2009
277,אילת,147R1107357,Other,194866.0,389504.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1999
278,אילת,147A1101545,Fitness,196204.0,384711.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2016
279,אילת,147P1106416,Swimming pool,195228.0,385670.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
280,אילת,147R1107353,Other,193824.0,386178.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2002
281,אילת,147B2101563,Combined sports pitch,193647.0,386136.0,Yes,No,Yes,Yes,Normal and active,Not used for official competitions,0
282,אילת,147A1106439,Fitness,195700.0,386195.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2007
283,אילת,147P1106428,Swimming pool,195676.0,384935.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
284,אילת,147A1106426,Fitness,195690.0,384979.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1999
285,אילת,147A1106378,Fitness,195637.0,385033.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2003
286,אילת,147T1106442,Tennis court,195740.0,384898.0,Yes,Yes,Yes,Yes,Normal and active,National,0
287,אילת,147R1107453,Other,212402.0,387285.0,Yes,Yes,Yes,Yes,Normal and active,National,0
288,אילת,147R1107457,Other,212304.0,387291.0,Yes,Yes,Yes,Yes,Normal and active,National,0
289,אילת,147R1107456,Other,196207.0,384748.0,Yes,Yes,Yes,Yes,Normal and active,National,0
290,אילת,147P1106447,Swimming pool,196106.0,384610.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
291,אילת,147P1106450,Swimming pool,196108.0,384752.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
292,אילת,147P1106453,Swimming pool,196093.0,384952.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
293,אילת,147T1106436,Tennis court,196228.0,384894.0,Yes,Yes,Yes,Yes,Normal and active,National,0
294,אילת,147B2106425,Combined sports pitch,196275.0,384849.0,Yes,Yes,Yes,Yes,Normal and active,National,0
295,אילת,147A1106434,Fitness,196204.0,384711.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1993
296,אילת,147A1106452,Fitness,196163.0,384633.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1999
297,אילת,147A1106373,Fitness,196280.0,384590.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2002
298,אילת,147A1106405,Fitness,196383.0,384526.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2004
299,אילת,147A1106448,Fitness,196143.0,384789.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2004
300,אילת,147A1106383,Fitness,195941.0,384731.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2004
301,אילת,147R1106122,Other,196275.0,384849.0,Yes,Yes,Yes,Yes,Normal and active,National,0
302,אילת,147P1106360,Swimming pool,191656.0,379848.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
303,אילת,147P1106365,Swimming pool,192172.0,380650.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
304,אילת,147P1106401,Swimming pool,190583.0,378787.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
305,אילת,147P1106400,Swimming pool,192442.0,380719.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
306,אילת,147P1106415,Swimming pool,195052.0,384391.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
307,אילת,147P1106441,Swimming pool,192131.0,380913.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
308,אילת,147P1106438,Swimming pool,194923.0,384735.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
309,אילת,147P1106437,Swimming pool,192284.0,380722.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
310,אילת,147P1106445,Swimming pool,192349.0,380934.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
311,אילת,147T1106440,Tennis court,192275.0,380663.0,Yes,Yes,Yes,Yes,Normal and active,National,0
312,אילת,147T1106418,Tennis court,190526.0,378865.0,Yes,Yes,Yes,Yes,Normal and active,National,0
313,אילת,147T1106430,Tennis court,192096.0,380949.0,Yes,Yes,Yes,Yes,Normal and active,National,0
314,אילת,147T1106444,Tennis court,192373.0,380896.0,Yes,Yes,Yes,Yes,Normal and active,National,0
315,אילת,147A1106443,Fitness,194961.0,384685.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2002
316,אילת,147A1106417,Fitness,190609.0,378836.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2003
317,אילת,147A1106410,Fitness,195034.0,384402.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2005
318,אילת,147A1106366,Fitness,192176.0,380646.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2006
319,אילת,147A1106404,Fitness,195084.0,385115.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2007
320,אילת,147A1106364,Fitness,191629.0,379853.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2008
321,אילת,147R1105117,Other,194721.0,385240.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
322,אילת,147R1105134,Other,194080.0,385407.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
323,אילת,147P1106357,Swimming pool,194927.0,384896.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
324,אילת,147T1103158,Tennis court,194874.0,385103.0,Yes,Yes,Yes,Yes,Normal and active,National,1982
325,אילת,147B2108171,Combined sports pitch,194774.0,385112.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2003
326,אילת,147P1102122,Swimming pool,194850.0,385174.0,Yes,Yes,Yes,Yes,Normal and active,National,1974
327,אילת,147G4402789,Fitness,193647.0,386136.0,Yes,Yes,Yes,Yes,Normal and active,Super League,2008
328,אילת,147R1107354,Other,193819.0,386173.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2008
329,אילת,147A2107644,Fitness,193012.0,385557.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2007
330,אילת,147P1106420,Swimming pool,194923.0,384735.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1976
331,אילת,147G2100680,Fitness,193285.0,385356.0,No,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1997
332,אילת,147B3107837,Other,193285.0,385356.0,Yes,Yes,Yes,Yes,Normal and active,Local and regional,1998
333,אילת,147R1107455,Other,212354.0,387319.0,Yes,Yes,Yes,Yes,Active and in need of renovation,National,1998
334,אילת,147P1106431,Swimming pool,195149.0,385121.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2009
335,אילת,147A1106424,Fitness,195084.0,385115.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2007
336,אילת,147B1105114,Basketball court,193202.0,384678.0,Yes,Yes,No,Yes,Normal and active,Local and regional,2004
337,אילת,147P1106390,Swimming pool,195931.0,384974.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1986
338,אילת,147P1106396,Swimming pool,195914.0,384860.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
339,אילת,147P1106433,Swimming pool,196122.0,385049.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1997
340,אילת,147T1306392,Tennis court,195954.0,380504.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1984
341,אילת,147A1106384,Fitness,195973.0,385005.0,No,Yes,Yes,Yes,Normal and active,Irrelevant,1990
342,אילת,147B1206414,Basketball court,196338.0,388273.0,Yes,Yes,Yes,Yes,Active and in need of renovation,National,1999
343,אילת,147F3106419,Football field,196338.0,388273.0,Yes,Yes,Yes,Yes,Normal and active,National,1998
344,אילת,147P1106412,Swimming pool,196338.0,388273.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1997
345,אילת,147A1106423,Fitness,196338.0,388273.0,No,Yes,Yes,Yes,Normal and active,Not used for official competitions,1998
346,אילת,147G3101131,Fitness,192903.0,385103.0,No,Yes,Yes,Yes,Normal and active,Local and regional,2012
347,אילת,147G3300245,Fitness,193948.0,384534.0,No,Yes,No,Yes,Active and in need of renovation,Local and regional,1960
348,אילת,147G2300295,Fitness,192889.0,383687.0,No,Yes,Yes,Yes,Normal and active,Local and regional,2016
349,אילת,147G3301107,Fitness,193207.0,384111.0,No,Yes,No,Yes,Active and in need of renovation,Local and regional,2006
350,אילת,147G3100466,Fitness,192731.0,384111.0,No,Yes,No,Yes,Normal and active,Not used for official competitions,2006
351,אילת,147F5304346,Stadium track,192810.0,384045.0,Yes,Yes,Yes,Yes,Normal and active,National,2006
352,אילת,147B1307826,Basketball court,194781.0,385129.0,No,No,No,No,Normal and active,Not used for official competitions,2006
353,אילת,147B2307825,Combined sports pitch,193591.0,385050.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1989
354,אילת,147B2307834,Combined sports pitch,192711.0,383125.0,Yes,Yes,Yes,Yes,Normal and active,Local and regional,2015
355,אילת,147B1307846,Basketball court,193816.0,385077.0,Yes,Yes,No,Yes,Normal and active,Local and regional,2007
356,אילת,147B1307835,Basketball court,193419.0,385315.0,Yes,Yes,Yes,Yes,Normal and active,Local and regional,2005
357,אילת,147B1301279,Basketball court,194531.0,385765.0,Yes,Yes,Yes,No,Normal and active,Not used for official competitions,2009
358,אילת,147B1307829,Basketball court,192929.0,384997.0,Yes,Yes,No,Yes,Normal and active,Local and regional,2008
359,אילת,147X1103112,Extreme,195204.0,390143.0,Yes,Yes,No,Yes,Normal and active,National,2015
360,אילת,147X1402735,Extreme,195959.0,384957.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,2015
361,אילת,147A1106358,Fitness,195285.0,385699.0,No,Yes,No,Yes,Normal and active,Not used for official competitions,2014
